Price,Adj Close,Close,High,Low,Open,Volume
Ticker,FTI,FTI,FTI,FTI,FTI,FTI
Date,,,,,,
2001-06-15 00:00:00+00:00,3.5676989555358887,4.06436014175415,4.181548118591309,4.045759201049805,4.055059909820557,6636134
2001-06-18 00:00:00+00:00,3.510549545288086,3.999255895614624,4.092261791229248,3.984375,4.06436014175415,4323379
2001-06-19 00:00:00+00:00,3.404416561126709,3.8783481121063232,4.027157783508301,3.8690481185913086,4.027157783508301,5387290
2001-06-20 00:00:00+00:00,3.3962535858154297,3.8690481185913086,3.8690481185913086,3.6830360889434814,3.8597469329833984,7024819
2001-06-21 00:00:00+00:00,3.26562762260437,3.720237970352173,3.8504459857940674,3.7183780670166016,3.8504459857940674,5805005
2001-06-22 00:00:00+00:00,3.26562762260437,3.720237970352173,3.7388389110565186,3.720237970352173,3.720237970352173,1827840
2001-06-25 00:00:00+00:00,3.26562762260437,3.720237970352173,3.7220981121063232,3.720237970352173,3.720237970352173,175795
2001-06-26 00:00:00+00:00,3.2672600746154785,3.7220981121063232,3.729538917541504,3.720237970352173,3.720237970352173,979507
2001-06-27 00:00:00+00:00,3.2329719066619873,3.6830360889434814,3.7220981121063232,3.6458330154418945,3.720237970352173,5565235
2001-06-28 00:00:00+00:00,3.2166435718536377,3.6644349098205566,3.720237970352173,3.6644349098205566,3.6830360889434814,3022387
2001-06-29 00:00:00+00:00,3.3717610836029053,3.8411459922790527,3.8411459922790527,3.6644349098205566,3.6644349098205566,1049395
2001-07-02 00:00:00+00:00,3.2329719066619873,3.6830360889434814,3.8411459922790527,3.6644349098205566,3.8411459922790527,511258
2001-07-03 00:00:00+00:00,3.120307683944702,3.554687976837158,3.6737349033355713,3.5342259407043457,3.6737349033355713,1235405
2001-07-05 00:00:00+00:00,3.1839871406555176,3.627232074737549,3.627232074737549,3.5807290077209473,3.5807290077209473,904781
2001-07-06 00:00:00+00:00,3.170924425125122,3.6123509407043457,3.627232074737549,3.608630895614624,3.617932081222534,526310
2001-07-09 00:00:00+00:00,3.126838445663452,3.5621280670166016,3.6737349033355713,3.5621280670166016,3.6216518878936768,2762189
2001-07-10 00:00:00+00:00,2.9390647411346436,3.3482139110565186,3.5621280670166016,3.338913917541504,3.5621280670166016,4078234
2001-07-11 00:00:00+00:00,2.955392837524414,3.3668150901794434,3.422619104385376,3.338913917541504,3.3630950450897217,3526118
2001-07-12 00:00:00+00:00,2.955392837524414,3.3668150901794434,3.3668150901794434,3.338913917541504,3.3668150901794434,1940736
2001-07-13 00:00:00+00:00,3.051729440689087,3.476562976837158,3.515625,3.3854169845581055,3.3854169845581055,2275123
2001-07-16 00:00:00+00:00,2.930901288986206,3.338913917541504,3.443079948425293,3.31659197807312,3.443079948425293,934886
2001-07-17 00:00:00+00:00,2.872119665145874,3.271949052810669,3.3630950450897217,3.23846697807312,3.320312976837158,1885363
2001-07-18 00:00:00+00:00,2.9129395484924316,3.3184518814086914,3.3575150966644287,3.2533481121063232,3.2533481121063232,738662
2001-07-19 00:00:00+00:00,2.963557243347168,3.3761160373687744,3.4505209922790527,3.329612970352173,3.3370540142059326,934349
2001-07-20 00:00:00+00:00,2.9537601470947266,3.364954948425293,3.3761160373687744,3.329612970352173,3.3668150901794434,2073523
2001-07-23 00:00:00+00:00,2.9390647411346436,3.3482139110565186,3.3705360889434814,3.329612970352173,3.364954948425293,413952
2001-07-24 00:00:00+00:00,2.9390647411346436,3.3482139110565186,3.515625,3.320312976837158,3.329612970352173,1144013
2001-07-25 00:00:00+00:00,3.135003089904785,3.5714290142059326,3.608630895614624,3.3035709857940674,3.3575150966644287,1585382
2001-07-26 00:00:00+00:00,3.1186740398406982,3.5528268814086914,3.5714290142059326,3.515625,3.5528268814086914,516634
2001-07-27 00:00:00+00:00,3.0158073902130127,3.4356400966644287,3.524925947189331,3.431920051574707,3.524925947189331,461798
2001-07-30 00:00:00+00:00,3.0190727710723877,3.4393599033355713,3.4542410373687744,3.3872768878936768,3.4449400901794434,143539
2001-07-31 00:00:00+00:00,2.9504940509796143,3.3612349033355713,3.467262029647827,3.301711082458496,3.4486610889434814,2246093
2001-08-01 00:00:00+00:00,2.9390647411346436,3.3482139110565186,3.404017925262451,3.3463540077209473,3.379836082458496,659635
2001-08-02 00:00:00+00:00,2.97172212600708,3.3854169845581055,3.39471697807312,3.3463540077209473,3.3482139110565186,930048
2001-08-03 00:00:00+00:00,2.930901288986206,3.338913917541504,3.392857074737549,3.338913917541504,3.392857074737549,368794
2001-08-06 00:00:00+00:00,2.8737528324127197,3.2738099098205566,3.32403302192688,3.2645089626312256,3.320312976837158,263962
2001-08-07 00:00:00+00:00,2.816603422164917,3.208704948425293,3.2738099098205566,3.208704948425293,3.2738099098205566,149453
2001-08-08 00:00:00+00:00,2.774151086807251,3.16034197807312,3.2552080154418945,3.16034197807312,3.208704948425293,991334
2001-08-09 00:00:00+00:00,2.650056838989258,3.0189731121063232,3.16034197807312,3.013392925262451,3.16034197807312,1769779
2001-08-10 00:00:00+00:00,2.653322458267212,3.022692918777466,3.022692918777466,2.9761900901794434,3.0003719329833984,494592
2001-08-13 00:00:00+00:00,2.612501621246338,2.9761900901794434,3.031994104385376,2.9761900901794434,3.031994104385376,46771
2001-08-14 00:00:00+00:00,2.6369943618774414,3.00409197807312,3.00409197807312,2.938987970352173,2.9761900901794434,76339
2001-08-15 00:00:00+00:00,2.759455680847168,3.1436009407043457,3.1715030670166016,3.0301339626312256,3.031994104385376,1272499
2001-08-16 00:00:00+00:00,2.7365963459014893,3.1175599098205566,3.158482074737549,3.115699052810669,3.1473209857940674,1255834
2001-08-17 00:00:00+00:00,2.718635082244873,3.0970981121063232,3.125,3.0970981121063232,3.1175599098205566,201062
2001-08-20 00:00:00+00:00,2.7529242038726807,3.1361610889434814,3.1361610889434814,3.1063990592956543,3.1063990592956543,435994
2001-08-21 00:00:00+00:00,2.726799488067627,3.1063990592956543,3.154762029647827,3.104538917541504,3.154762029647827,126874
2001-08-22 00:00:00+00:00,2.7170026302337646,3.095237970352173,3.1510419845581055,3.0877981185913086,3.1063990592956543,127949
2001-08-23 00:00:00+00:00,2.690877676010132,3.0654759407043457,3.0933780670166016,3.0598959922790527,3.085937976837158,429005
2001-08-24 00:00:00+00:00,2.6484243869781494,3.017112970352173,3.056175947189331,3.013392925262451,3.056175947189331,481690
2001-08-27 00:00:00+00:00,2.6941425800323486,3.0691959857940674,3.1622018814086914,3.007812976837158,3.007812976837158,410189
2001-08-28 00:00:00+00:00,2.685979127883911,3.0598959922790527,3.0598959922790527,3.026413917541504,3.0598959922790527,406426
2001-08-29 00:00:00+00:00,2.6810801029205322,3.0543150901794434,3.0691959857940674,3.022692918777466,3.041295051574707,734899
2001-08-30 00:00:00+00:00,2.6108691692352295,2.974329948425293,3.0431549549102783,2.938987970352173,3.0431549549102783,905856
2001-08-31 00:00:00+00:00,2.656588554382324,3.026413917541504,3.026413917541504,2.983630895614624,2.983630895614624,384922
